Time,Ax,Ay,Az,A_rms,Mx,My,Mz,M_rms
21:08:34:948,0.03,-0.01,-0.99,0.57,-265.10,-72.50,-93.10,167.53
21:08:35:502,0.03,-0.01,-1.00,0.58,-265.60,-72.30,-93.90,167.92
21:08:36:056,0.02,-0.01,-0.99,0.57,-265.80,-72.10,-93.30,167.88
21:08:36:610,0.03,-0.01,-0.99,0.57,-266.10,-72.30,-93.30,168.07
21:08:37:164,0.02,-0.01,-0.98,0.57,-265.70,-72.40,-92.30,167.69
21:08:37:718,0.03,-0.01,-1.00,0.58,-265.50,-71.70,-92.80,167.57
21:08:38:272,0.03,-0.01,-0.99,0.57,-265.40,-71.80,-92.00,167.39
21:08:38:826,0.03,-0.01,-1.00,0.58,-264.30,-71.50,-92.30,166.82
21:08:39:385,0.03,-0.01,-1.00,0.58,-267.70,-73.10,-93.40,169.05
21:08:39:934,0.02,-0.01,-1.00,0.58,-263.30,-72.20,-92.10,166.36
21:08:40:488,0.03,-0.01,-0.99,0.57,-264.80,-72.20,-93.20,167.35
21:08:41:042,0.03,-0.01,-0.99,0.57,-264.50,-72.90,-93.00,167.26
21:08:41:596,0.03,-0.02,-1.00,0.58,-264.70,-72.10,-91.50,166.97
21:08:42:150,0.03,-0.01,-1.00,0.58,-265.00,-71.40,-92.90,167.29
21:08:42:704,0.03,-0.01,-0.99,0.57,-266.80,-72.40,-94.00,168.58
21:08:43:258,0.02,-0.01,-0.99,0.57,-265.50,-72.30,-93.90,167.86
21:08:43:812,0.03,-0.02,-0.99,0.57,-264.50,-72.60,-90.40,166.74
21:08:44:366,0.03,-0.01,-0.99,0.57,-265.60,-71.50,-92.70,167.58
21:08:44:920,0.03,-0.01,-0.99,0.57,-266.60,-73.20,-92.90,168.39
21:08:45:474,0.02,-0.01,-0.99,0.57,-265.70,-72.50,-94.90,168.19
21:08:46:028,0.03,-0.01,-0.99,0.57,-264.80,-72.30,-93.80,167.48
21:08:46:582,0.03,-0.01,-0.99,0.57,-266.00,-71.90,-92.40,167.79
21:08:47:136,0.03,-0.02,-1.00,0.58,-265.30,-72.40,-92.80,167.57
21:08:47:690,0.02,-0.01,-0.99,0.57,-265.50,-71.30,-91.70,167.31
21:08:48:244,0.03,-0.01,-0.99,0.57,-265.90,-72.40,-93.90,168.09
21:08:48:798,0.03,-0.01,-0.99,0.57,-265.60,-71.00,-93.70,167.69
21:08:49:352,0.02,-0.01,-1.00,0.58,-265.30,-71.70,-91.40,167.21
21:08:49:911,0.03,-0.01,-1.00,0.58,-264.70,-72.20,-91.50,166.98
21:08:50:484,0.03,-0.01,-1.00,0.58,-264.20,-72.00,-92.00,166.78
21:08:51:019,0.03,-0.02,-1.00,0.58,-264.60,-73.40,-93.20,167.42
21:08:51:568,0.03,-0.01,-1.00,0.58,-266.20,-71.30,-93.80,168.07
21:08:52:130,0.03,-0.01,-1.00,0.58,-264.70,-72.20,-93.30,167.32
21:08:52:678,0.03,-0.01,-0.99,0.57,-265.40,-72.80,-93.00,167.72
21:08:53:232,0.03,-0.01,-1.00,0.58,-264.30,-71.90,-94.40,167.27
21:08:53:807,0.02,-0.01,-0.99,0.57,-265.50,-72.10,-91.40,167.37
21:08:54:377,0.03,-0.01,-0.99,0.57,-264.60,-71.50,-94.60,167.41
21:08:54:908,0.03,-0.01,-0.99,0.57,-263.00,-71.70,-92.80,166.25
21:08:55:484,0.03,-0.01,-0.99,0.57,-265.40,-71.60,-91.40,167.25
21:08:56:012,0.03,-0.01,-1.00,0.58,-264.90,-71.70,-92.40,167.18
21:08:56:554,0.03,-0.01,-1.00,0.58,-265.40,-72.20,-93.10,167.65
21:08:57:140,0.03,-0.01,-1.00,0.58,-266.30,-73.00,-92.90,168.20
21:08:57:696,0.03,-0.01,-0.99,0.57,-264.80,-72.00,-92.30,167.15
21:08:58:225,0.03,-0.01,-0.99,0.57,-265.20,-71.90,-91.20,167.15
21:08:58:770,0.03,-0.01,-1.00,0.58,-263.50,-72.90,-91.50,166.45
21:08:59:325,0.03,-0.01,-1.00,0.58,-265.00,-72.40,-94.70,167.76
21:08:59:879,0.03,-0.01,-0.99,0.57,-265.40,-72.30,-94.90,168.00
21:09:00:435,0.03,-0.01,-0.99,0.57,-265.00,-72.60,-92.50,167.38
21:09:00:987,0.03,-0.01,-0.99,0.57,-266.70,-72.30,-95.60,168.82
21:09:01:540,0.03,-0.01,-1.00,0.58,-265.80,-72.90,-92.80,167.90
21:09:02:095,0.02,-0.01,-1.00,0.58,-265.80,-73.40,-93.30,168.07
21:09:02:648,0.03,-0.02,-0.99,0.57,-264.80,-72.40,-92.10,167.18
21:09:03:203,0.03,-0.01,-1.00,0.58,-265.50,-74.00,-93.20,167.98
21:09:03:757,0.03,-0.00,-0.99,0.57,-263.20,-73.10,-90.80,166.20
21:09:04:311,0.03,-0.01,-0.99,0.57,-265.50,-74.00,-92.60,167.87
21:09:04:865,0.02,-0.01,-1.00,0.58,-265.70,-70.90,-93.00,167.60
21:09:05:419,0.03,-0.01,-1.00,0.58,-265.50,-72.70,-93.50,167.85
21:09:05:973,0.03,-0.01,-0.99,0.57,-264.10,-72.60,-92.30,166.87
21:09:06:527,0.02,-0.01,-0.99,0.57,-265.30,-72.50,-92.50,167.53
21:09:07:081,0.03,-0.02,-1.00,0.58,-264.70,-73.40,-94.00,167.62
21:09:07:635,0.03,-0.01,-0.99,0.57,-264.80,-72.90,-92.10,167.25
21:09:08:189,0.02,-0.01,-0.99,0.57,-265.20,-72.80,-92.00,167.43
21:09:08:743,0.03,-0.01,-1.00,0.58,-265.30,-73.70,-93.50,167.89
21:09:09:297,0.03,-0.01,-1.00,0.58,-265.90,-73.10,-91.40,167.73
21:09:09:851,0.03,-0.01,-1.00,0.58,-264.80,-72.00,-94.50,167.56
21:09:10:405,0.03,-0.02,-1.00,0.58,-266.70,-71.80,-92.20,168.11
21:09:10:959,0.03,-0.01,-0.99,0.57,-264.70,-72.30,-93.10,167.29
21:09:11:513,0.03,-0.01,-0.99,0.57,-265.10,-72.60,-92.80,167.49
21:09:12:067,0.03,-0.01,-1.00,0.58,-264.60,-71.00,-93.90,167.20
21:09:12:621,0.03,-0.01,-1.00,0.58,-264.40,-72.20,-92.20,166.95
21:09:13:175,0.03,-0.01,-0.99,0.57,-263.10,-71.30,-93.00,166.29
21:09:13:729,0.03,-0.01,-0.99,0.57,-264.90,-73.70,-93.50,167.68
21:09:14:283,0.03,-0.01,-1.00,0.58,-264.90,-71.90,-95.10,167.72
21:09:14:837,0.02,-0.01,-1.00,0.58,-265.30,-71.80,-92.30,167.39
21:09:15:391,0.03,-0.01,-0.99,0.57,-264.60,-72.40,-92.80,167.20
21:09:15:945,0.02,-0.01,-1.00,0.58,-265.00,-71.70,-93.00,167.35
21:09:16:499,0.02,-0.02,-0.99,0.57,-264.40,-72.10,-96.20,167.69
21:09:17:053,0.03,-0.01,-1.00,0.58,-265.50,-72.60,-92.50,167.65
21:09:17:607,0.03,-0.01,-0.99,0.57,-264.80,-71.70,-94.00,167.43
21:09:18:161,0.02,-0.02,-0.99,0.57,-265.60,-71.80,-94.10,167.88
21:09:18:715,0.02,-0.01,-0.99,0.57,-265.90,-72.20,-92.70,167.84
21:09:19:269,0.02,-0.02,-0.99,0.57,-265.10,-71.40,-92.90,167.34
21:09:19:823,0.03,-0.01,-0.99,0.57,-262.60,-71.40,-92.10,165.87
21:09:20:377,0.02,-0.01,-1.00,0.57,-266.60,-73.40,-94.80,168.77
21:09:20:931,0.03,-0.01,-0.99,0.57,-266.50,-72.50,-92.20,168.11
21:09:21:485,0.02,-0.01,-0.99,0.57,-266.80,-71.00,-92.00,168.02
21:09:22:039,0.03,-0.01,-0.99,0.57,-265.50,-71.60,-93.90,167.76
21:09:22:593,0.03,-0.01,-1.00,0.58,-265.40,-72.30,-94.00,167.83
21:09:23:147,0.02,-0.01,-1.00,0.58,-265.30,-72.10,-91.70,167.32
21:09:23:701,0.03,-0.01,-0.99,0.57,-265.60,-72.20,-94.10,167.94
21:09:24:255,0.03,-0.01,-0.99,0.57,-265.40,-72.70,-92.60,167.63
21:09:24:809,0.03,-0.02,-0.99,0.57,-263.90,-71.70,-93.30,166.82
21:09:25:363,0.03,-0.01,-0.99,0.57,-265.00,-72.20,-92.40,167.31
21:09:25:917,0.03,-0.01,-1.00,0.58,-265.60,-72.30,-93.00,167.75
21:09:26:471,0.03,-0.01,-1.01,0.58,-264.80,-74.40,-93.10,167.65
21:09:27:025,0.03,-0.01,-0.99,0.57,-264.10,-72.20,-92.80,166.91
21:09:27:579,0.02,-0.01,-1.00,0.58,-264.80,-72.00,-91.20,166.95
21:09:28:133,0.03,-0.01,-1.02,0.59,-265.10,-72.50,-93.10,167.53
21:09:28:687,0.03,-0.01,-0.99,0.57,-265.70,-71.60,-94.30,167.94
21:09:29:241,0.02,-0.01,-0.99,0.57,-265.50,-72.60,-92.90,167.72
21:09:29:795,0.03,-0.01,-1.00,0.58,-264.90,-71.00,-94.60,167.49
21:09:30:349,0.03,-0.01,-0.99,0.57,-264.30,-70.80,-92.10,166.68
21:09:30:903,0.03,-0.02,-0.99,0.57,-266.20,-70.80,-93.50,167.95
21:09:31:457,0.03,-0.01,-1.06,0.61,-265.00,-71.40,-92.60,167.23
21:09:32:011,0.02,-0.01,-0.99,0.57,-263.90,-71.10,-93.40,166.76
21:09:32:565,0.02,-0.01,-1.00,0.58,-264.50,-72.30,-93.00,167.17
21:09:33:119,0.03,-0.01,-0.99,0.57,-265.20,-72.20,-93.10,167.54
21:09:33:673,0.02,-0.01,-1.00,0.57,-264.20,-69.70,-92.30,166.51
21:09:34:227,0.03,-0.02,-1.00,0.58,-264.20,-71.40,-93.80,167.03
21:09:34:781,0.03,-0.01,-1.00,0.58,-265.70,-73.10,-91.00,167.55
21:09:35:335,0.02,-0.01,-0.99,0.57,-264.90,-71.40,-93.30,167.31
21:09:35:889,0.03,-0.01,-0.99,0.57,-263.40,-72.20,-92.50,166.48
21:09:36:447,0.03,-0.01,-1.00,0.58,-264.80,-71.80,-94.70,167.57
21:09:36:997,0.02,-0.01,-0.99,0.57,-264.30,-71.80,-91.90,166.79
21:09:37:551,0.03,-0.01,-1.00,0.58,-264.90,-71.50,-92.80,167.23
21:09:38:105,0.03,-0.01,-0.99,0.57,-265.90,-73.10,-93.10,168.04
21:09:38:659,0.03,-0.01,-0.99,0.57,-263.40,-72.60,-94.50,166.91
21:09:39:213,0.03,-0.01,-1.00,0.58,-265.30,-72.70,-91.50,167.37
21:09:39:767,0.03,-0.01,-1.00,0.58,-265.20,-72.20,-93.50,167.62
21:09:40:321,0.03,-0.02,-1.00,0.58,-265.10,-72.10,-94.10,167.66
21:09:40:875,0.02,-0.01,-0.99,0.57,-266.20,-72.40,-90.40,167.61
21:09:41:429,0.03,-0.01,-0.99,0.57,-265.00,-72.00,-93.50,167.48
21:09:41:983,0.03,-0.01,-0.99,0.57,-266.10,-72.10,-93.50,168.08
21:09:42:537,0.03,-0.01,-1.00,0.58,-266.20,-72.90,-92.10,167.99
21:09:43:091,0.03,-0.01,-1.00,0.58,-266.20,-71.40,-90.90,167.55
21:09:43:645,0.03,-0.01,-1.00,0.58,-266.00,-71.50,-93.80,167.99
21:09:44:199,0.03,-0.01,-0.99,0.57,-265.00,-71.90,-91.90,167.17
21:09:44:753,0.03,-0.01,-0.99,0.57,-264.80,-71.80,-92.80,167.22
21:09:45:307,0.03,-0.01,-1.00,0.58,-265.50,-73.70,-93.00,167.90
21:09:45:861,0.03,-0.01,-1.00,0.58,-264.50,-73.20,-91.50,167.02
21:09:46:415,0.03,-0.01,-1.00,0.58,-265.10,-73.50,-92.20,167.51
21:09:46:969,0.02,-0.01,-1.00,0.58,-266.10,-71.80,-93.10,167.96
21:09:47:523,0.03,-0.01,-1.00,0.58,-265.40,-72.10,-95.40,168.06
21:09:48:077,0.03,-0.01,-1.00,0.58,-265.10,-71.10,-95.90,167.86
21:09:48:631,0.02,-0.01,-0.99,0.57,-266.50,-72.70,-91.50,168.01
21:09:49:185,0.03,-0.02,-0.98,0.57,-265.20,-72.80,-94.00,167.80
21:09:49:739,0.03,-0.01,-1.01,0.58,-264.70,-72.70,-92.60,167.26
21:09:50:293,0.03,-0.01,-0.99,0.57,-264.20,-73.20,-93.00,167.14
21:09:50:847,0.02,-0.01,-0.99,0.57,-264.30,-72.70,-93.80,167.27
21:09:51:401,0.03,-0.01,-0.99,0.57,-265.80,-72.90,-92.30,167.81
21:09:51:956,0.03,-0.01,-1.00,0.58,-263.90,-72.40,-94.90,167.22
21:09:52:509,0.02,-0.01,-0.99,0.57,-263.60,-73.90,-94.00,167.11
21:09:53:063,0.03,-0.01,-0.99,0.57,-265.50,-72.40,-92.00,167.53
21:09:53:617,0.03,-0.01,-0.99,0.57,-265.80,-72.90,-94.20,168.16
21:09:54:171,0.02,-0.01,-1.00,0.58,-265.20,-72.40,-93.20,167.59
21:09:54:725,0.02,-0.01,-0.99,0.57,-265.90,-71.90,-93.40,167.92
21:09:55:279,0.03,-0.01,-0.99,0.57,-265.40,-71.00,-95.50,167.93
21:09:55:833,0.03,-0.01,-1.00,0.58,-265.80,-72.10,-92.70,167.77
21:09:56:387,0.03,-0.01,-0.99,0.57,-266.50,-72.50,-93.90,168.42
21:09:56:941,0.03,-0.01,-1.00,0.58,-265.80,-72.70,-93.20,167.95
21:09:57:495,0.02,-0.01,-0.99,0.57,-265.70,-71.10,-92.20,167.48
21:09:58:049,0.03,-0.01,-1.00,0.58,-264.70,-71.70,-93.80,167.34
21:09:58:603,0.03,-0.02,-1.00,0.58,-263.50,-71.70,-92.80,166.52
21:09:59:157,0.03,-0.01,-1.00,0.58,-264.60,-72.10,-93.70,167.32
21:09:59:711,0.03,-0.01,-1.00,0.58,-264.90,-73.10,-93.70,167.63
21:10:00:265,0.03,-0.01,-0.99,0.57,-265.40,-71.00,-93.50,167.55
21:10:00:819,0.03,-0.02,-0.99,0.57,-264.50,-72.50,-92.50,167.11
21:10:01:373,0.03,-0.01,-0.99,0.57,-265.40,-73.70,-94.20,168.07
21:10:01:927,0.02,-0.01,-1.00,0.58,-265.80,-71.40,-93.70,167.86
21:10:02:481,0.03,-0.01,-1.00,0.58,-264.40,-72.70,-93.40,167.25
21:10:03:035,0.03,-0.01,-1.00,0.58,-265.60,-73.60,-93.10,167.96
21:10:03:589,0.02,-0.01,-0.99,0.57,-265.40,-73.00,-90.80,167.34
21:10:04:143,0.02,-0.01,-1.00,0.57,-266.10,-71.70,-95.70,168.43
21:10:04:697,0.03,-0.01,-0.99,0.57,-265.10,-72.40,-92.50,167.41
21:10:05:251,0.03,-0.01,-1.00,0.58,-265.00,-70.80,-93.00,167.22
21:10:05:805,0.03,-0.01,-0.99,0.57,-264.50,-71.90,-93.20,167.15
21:10:06:359,0.02,-0.01,-0.99,0.57,-264.10,-72.70,-92.20,166.87
21:10:06:913,0.02,-0.01,-0.99,0.57,-264.40,-71.80,-91.80,166.82
21:10:07:467,0.03,-0.01,-0.99,0.57,-265.20,-71.80,-93.20,167.50
21:10:08:021,0.03,-0.01,-0.99,0.57,-264.80,-73.20,-91.70,167.22
21:10:08:575,0.03,-0.01,-0.99,0.57,-265.70,-72.70,-92.60,167.79
21:10:09:129,0.03,-0.02,-0.99,0.57,-264.70,-74.00,-93.90,167.69
21:10:09:683,0.03,-0.01,-1.00,0.58,-264.30,-71.60,-94.10,167.17
21:10:10:237,0.03,-0.01,-0.99,0.57,-264.20,-73.40,-92.30,167.04
21:10:10:791,0.03,-0.01,-1.00,0.58,-266.00,-72.20,-91.40,167.65
21:10:11:345,0.02,-0.01,-1.00,0.58,-264.30,-71.90,-93.10,167.02
21:10:11:899,0.02,-0.02,-1.00,0.57,-265.10,-72.20,-92.50,167.38
21:10:12:453,0.03,-0.02,-1.00,0.58,-264.10,-74.10,-93.90,167.39
21:10:13:007,0.03,-0.01,-1.00,0.58,-265.70,-72.10,-92.20,167.63
21:10:13:561,0.02,-0.01,-0.99,0.57,-264.20,-71.80,-94.60,167.24
21:10:14:115,0.03,-0.01,-0.99,0.57,-265.60,-73.00,-92.40,167.74
21:10:14:669,0.03,-0.01,-1.00,0.58,-265.70,-72.20,-92.50,167.70
21:10:15:223,0.02,-0.02,-1.00,0.58,-265.60,-72.20,-92.70,167.68
21:10:15:777,0.03,-0.01,-1.00,0.58,-264.80,-72.80,-92.90,167.38
21:10:16:331,0.03,-0.01,-0.99,0.57,-265.10,-71.80,-93.00,167.41
21:10:16:885,0.03,-0.01,-0.99,0.57,-265.50,-72.60,-90.90,167.36
21:10:17:439,0.03,-0.01,-0.99,0.57,-265.50,-72.40,-92.40,167.60
21:10:17:993,0.03,-0.01,-1.00,0.58,-264.10,-72.70,-90.90,166.63
21:10:18:547,0.03,-0.02,-0.99,0.57,-264.40,-71.70,-91.50,166.75
21:10:19:102,0.02,-0.02,-1.00,0.58,-266.40,-71.20,-93.30,168.07
21:10:19:656,0.03,-0.02,-0.99,0.57,-264.80,-72.60,-95.10,167.76
21:10:20:209,0.03,-0.01,-1.00,0.58,-264.00,-72.80,-94.30,167.22
21:10:20:763,0.03,-0.01,-0.99,0.57,-265.60,-72.60,-94.60,168.09
21:10:21:317,0.03,-0.01,-0.99,0.57,-266.10,-73.10,-93.80,168.28
21:10:21:871,0.03,-0.01,-0.99,0.57,-265.30,-70.90,-93.60,167.50
21:10:22:425,0.03,-0.01,-1.00,0.58,-265.20,-71.90,-91.60,167.22
21:10:22:982,0.03,-0.01,-0.99,0.57,-265.10,-70.60,-92.10,167.08
21:10:23:533,0.03,-0.02,-0.99,0.57,-265.10,-72.20,-93.70,167.60
21:10:24:087,0.03,-0.01,-1.00,0.58,-265.00,-73.20,-90.80,167.16
21:10:24:641,0.03,-0.01,-0.99,0.57,-266.40,-72.20,-91.70,167.92
21:10:25:196,0.03,-0.01,-0.99,0.57,-266.40,-71.20,-93.40,168.09
21:10:25:749,0.02,-0.01,-0.99,0.57,-264.90,-72.40,-90.60,166.96
21:10:26:304,0.03,-0.01,-1.00,0.58,-265.30,-73.00,-95.20,168.10
21:10:26:857,0.02,-0.01,-1.00,0.57,-265.70,-72.90,-92.10,167.72
21:10:27:411,0.03,-0.01,-0.99,0.57,-264.80,-72.30,-95.20,167.74
21:10:27:966,0.03,-0.01,-0.99,0.57,-265.50,-72.50,-93.20,167.76
21:10:28:520,0.02,-0.01,-0.99,0.57,-266.30,-73.20,-89.00,167.53
21:10:29:074,0.03,-0.01,-0.99,0.57,-263.20,-71.90,-93.60,166.54
21:10:29:628,0.03,-0.01,-0.99,0.57,-265.60,-72.20,-93.10,167.75
21:10:30:181,0.02,-0.01,-0.99,0.57,-264.90,-72.20,-93.30,167.42
21:10:30:736,0.03,-0.01,-1.00,0.58,-263.10,-72.20,-92.10,166.25
21:10:31:290,0.03,-0.00,-1.00,0.58,-265.20,-73.50,-91.20,167.38
21:10:31:844,0.02,-0.01,-1.00,0.58,-264.60,-72.00,-93.80,167.33
21:10:32:398,0.02,-0.02,-0.99,0.57,-266.00,-71.50,-92.80,167.81
21:10:32:952,0.02,-0.01,-1.00,0.58,-265.60,-71.70,-92.30,167.53
21:10:33:506,0.02,-0.01,-1.00,0.58,-264.60,-73.80,-95.30,167.87
21:10:34:060,0.03,-0.01,-0.99,0.57,-265.30,-72.30,-93.20,167.63
21:10:34:614,0.03,-0.01,-0.99,0.57,-266.10,-72.10,-90.70,167.57
21:10:35:168,0.03,-0.01,-0.99,0.57,-265.50,-72.70,-92.50,167.66
21:10:35:722,0.03,-0.01,-0.99,0.57,-266.00,-71.30,-92.20,167.67
21:10:36:276,0.03,-0.01,-0.99,0.57,-265.90,-72.60,-93.10,167.97
21:10:36:830,0.03,-0.01,-1.00,0.58,-265.20,-71.60,-92.40,167.33
21:10:37:384,0.02,-0.02,-0.99,0.57,-266.20,-72.70,-94.10,168.33
21:10:37:938,0.03,-0.01,-1.00,0.57,-265.20,-72.60,-90.90,167.20
21:10:38:492,0.03,-0.01,-1.00,0.58,-266.00,-72.60,-93.30,168.06
21:10:39:046,0.02,-0.02,-0.99,0.57,-265.60,-72.40,-92.80,167.73
21:10:39:600,0.02,-0.01,-1.00,0.58,-264.60,-74.40,-93.40,167.60
21:10:40:154,0.03,-0.01,-0.99,0.57,-265.80,-73.50,-94.70,168.34
21:10:40:708,0.03,-0.01,-0.99,0.57,-266.60,-71.40,-91.90,167.95
21:10:41:262,0.03,-0.01,-1.00,0.58,-266.40,-72.70,-93.50,168.32
21:10:41:816,0.02,-0.01,-0.99,0.57,-265.20,-72.10,-96.10,168.09
21:10:42:370,0.03,-0.02,-1.00,0.58,-265.20,-72.30,-91.40,167.24
21:10:42:924,0.03,-0.01,-0.99,0.57,-265.80,-71.70,-91.80,167.55
21:10:43:478,0.03,-0.02,-0.99,0.57,-264.60,-72.70,-92.40,167.17
21:10:44:034,0.03,-0.01,-0.99,0.57,-265.80,-72.80,-95.90,168.47
21:10:44:586,0.03,-0.01,-0.98,0.57,-265.60,-72.10,-90.50,167.26
21:10:45:140,0.03,-0.01,-0.99,0.57,-264.90,-72.40,-92.90,167.38
21:10:45:694,0.03,-0.01,-0.99,0.57,-265.40,-71.90,-93.30,167.64
21:10:46:248,0.03,-0.01,-1.00,0.58,-265.00,-71.60,-94.00,167.52
21:10:46:802,0.03,-0.01,-1.00,0.58,-264.50,-73.10,-92.50,167.19
21:10:47:357,0.03,-0.01,-0.99,0.57,-264.50,-72.00,-93.20,167.16
21:10:47:910,0.03,-0.01,-1.00,0.58,-265.00,-71.10,-94.00,167.45
21:10:48:464,0.03,-0.01,-1.00,0.58,-264.20,-73.30,-93.30,167.21
21:10:49:018,0.03,-0.01,-0.99,0.57,-265.30,-72.80,-92.10,167.50
21:10:49:572,0.03,-0.01,-0.99,0.57,-264.80,-72.90,-93.30,167.47
21:10:50:126,0.03,-0.01,-1.00,0.58,-265.90,-71.70,-93.20,167.86
21:10:50:680,0.02,-0.01,-1.00,0.58,-264.60,-71.60,-94.80,167.46
21:10:51:234,0.02,-0.01,-0.99,0.57,-264.50,-69.20,-93.10,166.75
21:10:51:788,0.03,-0.01,-0.99,0.57,-264.70,-71.20,-92.00,166.93
21:10:52:342,0.02,-0.01,-1.00,0.58,-264.70,-72.80,-93.50,167.44
21:10:52:896,0.02,-0.02,-0.99,0.57,-265.80,-73.10,-93.60,168.08
21:10:53:450,0.03,-0.02,-0.99,0.57,-265.00,-72.40,-92.90,167.43
21:10:54:004,0.03,-0.01,-1.00,0.58,-265.40,-73.30,-92.00,167.60
21:10:54:558,0.03,-0.01,-0.99,0.57,-265.70,-72.20,-93.50,167.88
21:10:55:112,0.03,-0.01,-1.00,0.58,-265.40,-72.50,-94.20,167.90
21:10:55:666,0.03,-0.01,-0.99,0.57,-265.10,-73.40,-92.00,167.46
21:10:56:220,0.02,-0.01,-1.00,0.58,-265.80,-72.90,-92.80,167.90
21:10:56:774,0.02,-0.01,-0.99,0.57,-265.40,-73.20,-94.40,168.03
21:10:57:328,0.03,-0.01,-0.99,0.57,-266.80,-72.00,-92.80,168.30
21:10:57:882,0.03,-0.01,-0.99,0.57,-265.40,-73.00,-91.30,167.43
21:10:58:436,0.03,-0.01,-0.99,0.57,-266.10,-72.50,-93.70,168.17
21:10:58:990,0.03,-0.01,-1.00,0.58,-266.90,-72.40,-93.00,168.45
21:10:59:544,0.02,-0.01,-0.99,0.57,-266.40,-73.60,-92.20,168.21
21:11:00:098,0.02,-0.01,-1.00,0.58,-266.40,-70.50,-92.30,167.79
21:11:00:652,0.02,-0.01,-0.99,0.57,-264.00,-72.00,-93.00,166.86
21:11:01:206,0.02,-0.01,-0.99,0.57,-265.90,-72.30,-93.60,168.02
21:11:01:760,0.03,-0.01,-1.00,0.58,-266.90,-71.80,-92.30,168.24
21:11:02:314,0.03,-0.01,-0.98,0.57,-265.50,-72.10,-93.00,167.67
21:11:02:868,0.03,-0.01,-0.99,0.57,-265.10,-71.20,-94.90,167.68
21:11:03:422,0.02,-0.01,-0.99,0.57,-265.90,-70.60,-92.20,167.52
21:11:03:976,0.02,-0.01,-0.99,0.57,-265.20,-70.70,-92.30,167.18
21:11:04:530,0.03,-0.01,-1.00,0.58,-265.80,-72.50,-92.00,167.70
21:11:05:084,0.03,-0.01,-1.00,0.58,-265.20,-72.40,-92.40,167.44
21:11:05:638,0.03,-0.01,-0.99,0.57,-264.60,-72.60,-90.20,166.75
21:11:06:192,0.03,-0.01,-0.99,0.57,-266.20,-72.70,-94.80,168.46
21:11:06:746,0.03,-0.01,-0.99,0.57,-266.60,-73.30,-92.70,168.37
21:11:07:300,0.03,-0.01,-0.99,0.57,-264.70,-72.90,-95.30,167.79
21:11:07:854,0.02,-0.01,-0.99,0.57,-265.10,-72.30,-94.30,167.73
21:11:08:408,0.02,-0.01,-1.00,0.58,-265.60,-73.10,-92.20,167.72
21:11:08:962,0.03,-0.01,-1.00,0.58,-264.80,-71.60,-91.90,167.02
21:11:09:519,0.03,-0.01,-0.99,0.57,-265.90,-71.60,-94.10,168.01
21:11:10:070,0.03,-0.01,-0.99,0.57,-266.40,-71.20,-90.40,167.54
21:11:10:624,0.03,-0.01,-0.99,0.57,-265.50,-73.20,-90.80,167.42
21:11:11:178,0.03,-0.02,-0.99,0.57,-266.70,-72.10,-92.00,168.12
21:11:11:732,0.03,-0.01,-1.00,0.58,-266.10,-71.40,-91.50,167.61
21:11:12:286,0.03,-0.01,-0.99,0.57,-265.20,-72.70,-92.60,167.52
21:11:12:840,0.03,-0.01,-0.99,0.57,-265.90,-70.60,-92.90,167.65
21:11:13:394,0.03,-0.01,-1.00,0.58,-266.10,-71.20,-94.00,168.04
21:11:13:948,0.03,-0.01,-0.99,0.57,-266.00,-71.50,-92.80,167.81
21:11:14:502,0.03,-0.01,-1.00,0.58,-265.20,-73.20,-95.40,168.12
21:11:15:056,0.02,-0.01,-1.00,0.57,-266.20,-72.00,-91.50,167.75
21:11:15:610,0.03,-0.01,-0.99,0.57,-265.70,-72.10,-94.40,168.03
21:11:16:164,0.03,-0.01,-0.99,0.57,-265.50,-71.80,-92.40,167.51
21:11:16:718,0.03,-0.01,-0.99,0.57,-265.60,-70.80,-92.40,167.43
21:11:17:272,0.03,-0.01,-0.99,0.57,-265.20,-72.50,-93.10,167.59
21:11:17:826,0.03,-0.02,-0.99,0.57,-265.50,-72.20,-93.80,167.83
21:11:18:380,0.03,-0.01,-0.98,0.57,-264.60,-71.10,-92.20,166.90
21:11:18:934,0.03,-0.01,-1.00,0.58,-266.60,-69.80,-92.90,167.91
21:11:19:488,0.03,-0.02,-1.00,0.58,-266.80,-73.10,-94.10,168.70
21:11:20:045,0.03,-0.01,-0.99,0.57,-266.30,-72.70,-92.40,168.07
21:11:20:596,0.03,-0.01,-0.99,0.57,-265.60,-73.10,-93.60,167.98
21:11:21:150,0.02,-0.02,-0.99,0.57,-265.30,-71.80,-91.90,167.32
21:11:21:704,0.03,-0.01,-0.99,0.57,-267.30,-71.60,-93.90,168.71
21:11:22:258,0.03,-0.01,-1.00,0.58,-265.40,-70.90,-91.30,167.13
21:11:22:812,0.03,-0.01,-1.00,0.58,-265.60,-71.10,-91.20,167.25
21:11:23:366,0.02,-0.01,-0.99,0.57,-265.60,-72.50,-91.30,167.47
21:11:23:920,0.03,-0.01,-0.99,0.57,-266.30,-72.90,-93.40,168.28
21:11:24:474,0.03,-0.02,-0.99,0.57,-264.70,-71.40,-90.80,166.74
21:11:25:028,0.03,-0.01,-1.00,0.58,-264.60,-71.70,-93.30,167.19
21:11:25:582,0.03,-0.01,-0.99,0.57,-265.30,-73.00,-91.80,167.47
21:11:26:136,0.02,-0.01,-1.00,0.57,-264.10,-73.80,-92.80,167.14
