Time,Ax,Ay,Az,A_rms,Mx,My,Mz,M_rms
20:33:04:693,0.03,-0.01,-0.99,0.57,-255.00,-78.60,-93.90,163.32
20:33:05:247,0.02,-0.01,-0.99,0.57,-256.40,-80.20,-91.00,163.76
20:33:05:805,0.02,-0.02,-1.00,0.57,-254.50,-78.10,-91.10,162.45
20:33:06:355,0.02,-0.00,-1.00,0.58,-256.40,-79.40,-92.20,163.86
20:33:06:909,0.02,-0.01,-0.99,0.57,-255.50,-79.00,-94.50,163.76
20:33:07:463,0.02,-0.01,-1.00,0.58,-254.90,-79.00,-93.10,163.18
20:33:08:017,0.02,-0.01,-0.99,0.57,-256.50,-79.20,-94.20,164.25
20:33:08:571,0.03,-0.02,-0.99,0.57,-254.80,-78.90,-92.30,162.96
20:33:09:125,0.02,-0.01,-1.00,0.58,-255.70,-77.80,-92.10,163.22
20:33:09:679,0.03,-0.01,-1.00,0.58,-255.40,-79.10,-90.60,162.99
20:33:10:233,0.02,-0.01,-0.99,0.57,-254.30,-79.80,-94.50,163.27
20:33:10:787,0.03,-0.01,-0.99,0.57,-254.90,-78.50,-93.00,163.08
20:33:11:341,0.02,-0.01,-0.99,0.57,-256.10,-80.10,-92.60,163.89
20:33:11:895,0.02,-0.01,-0.99,0.57,-255.00,-78.50,-91.30,162.81
20:33:12:449,0.02,-0.02,-0.99,0.57,-255.70,-79.10,-91.20,163.26
20:33:13:003,0.02,-0.01,-0.99,0.57,-255.00,-81.70,-91.30,163.34
20:33:13:557,0.02,-0.01,-0.99,0.57,-256.70,-79.80,-92.60,164.15
20:33:14:111,0.02,-0.01,-0.99,0.57,-254.10,-79.00,-94.10,162.95
20:33:14:665,0.02,-0.01,-0.99,0.57,-254.90,-78.30,-90.10,162.50
20:33:15:219,0.02,-0.01,-0.99,0.57,-255.10,-79.40,-90.60,162.88
20:33:15:773,0.02,-0.01,-1.00,0.58,-255.80,-79.50,-91.30,163.39
20:33:16:327,0.02,-0.01,-0.99,0.57,-254.50,-79.20,-92.30,162.85
20:33:16:881,0.02,-0.01,-0.99,0.57,-255.40,-78.80,-94.80,163.73
20:33:17:435,0.02,-0.01,-1.00,0.58,-255.80,-78.70,-92.80,163.54
20:33:17:989,0.03,-0.02,-0.99,0.57,-255.10,-79.30,-94.20,163.54
20:33:18:543,0.02,-0.02,-1.00,0.58,-254.60,-78.00,-91.00,162.47
20:33:19:097,0.02,-0.02,-0.99,0.57,-255.10,-79.30,-92.30,163.18
20:33:19:651,0.02,-0.01,-0.99,0.57,-256.20,-79.10,-95.60,164.35
20:33:20:205,0.03,-0.01,-0.99,0.57,-255.10,-79.10,-91.70,163.04
20:33:20:759,0.02,-0.00,-1.00,0.57,-256.40,-79.70,-91.10,163.70
20:33:21:313,0.02,-0.01,-0.99,0.57,-256.80,-81.00,-91.20,164.14
20:33:21:867,0.03,-0.01,-1.00,0.58,-256.00,-78.90,-91.50,163.44
20:33:22:421,0.02,-0.01,-0.99,0.57,-253.70,-79.70,-91.10,162.29
20:33:22:975,0.02,-0.02,-0.99,0.57,-254.50,-79.70,-93.70,163.20
20:33:23:529,0.02,-0.01,-0.99,0.57,-253.30,-80.20,-94.00,162.72
20:33:24:083,0.02,-0.01,-0.99,0.57,-254.40,-79.80,-91.50,162.75
20:33:24:637,0.02,-0.01,-1.00,0.58,-254.80,-79.80,-94.20,163.47
20:33:25:191,0.02,-0.01,-0.99,0.57,-255.10,-80.00,-91.50,163.14
20:33:25:745,0.02,-0.01,-1.00,0.58,-254.00,-78.70,-91.20,162.30
20:33:26:299,0.02,-0.01,-1.00,0.58,-255.80,-79.80,-91.40,163.46
20:33:26:854,0.02,-0.01,-0.99,0.57,-254.80,-79.00,-91.00,162.73
20:33:27:407,0.02,-0.01,-0.99,0.57,-256.20,-80.20,-93.40,164.11
20:33:27:961,0.03,-0.01,-0.99,0.57,-255.80,-78.40,-92.40,163.42
20:33:28:515,0.02,-0.01,-1.00,0.58,-254.80,-79.40,-93.00,163.17
20:33:29:069,0.02,-0.01,-1.00,0.58,-255.70,-79.00,-93.60,163.69
20:33:29:623,0.03,-0.01,-0.99,0.57,-253.90,-82.50,-94.10,163.43
20:33:30:177,0.03,-0.01,-0.99,0.57,-256.10,-78.80,-91.20,163.42
20:33:30:731,0.03,-0.01,-0.99,0.57,-256.10,-80.00,-91.80,163.72
20:33:31:285,0.03,-0.02,-0.99,0.57,-254.40,-79.20,-92.00,162.74
20:33:31:839,0.02,-0.01,-0.98,0.57,-256.10,-78.90,-91.30,163.45
20:33:32:393,0.02,-0.01,-0.98,0.57,-256.30,-78.90,-91.50,163.59
20:33:32:947,0.02,-0.01,-0.99,0.57,-253.70,-79.10,-92.20,162.40
20:33:33:501,0.03,-0.01,-0.99,0.57,-256.40,-79.40,-92.90,163.99
20:33:34:055,0.02,-0.01,-0.99,0.57,-255.30,-80.00,-91.40,163.23
20:33:34:609,0.02,-0.02,-1.00,0.57,-255.70,-79.30,-93.00,163.63
20:33:35:163,0.02,-0.01,-0.99,0.57,-256.10,-78.30,-92.40,163.56
20:33:35:717,0.02,-0.00,-0.99,0.57,-255.10,-79.50,-91.30,163.03
20:33:36:271,0.02,-0.01,-1.00,0.58,-255.00,-79.70,-94.10,163.54
20:33:36:825,0.02,-0.01,-0.99,0.57,-254.50,-79.60,-92.20,162.90
20:33:37:379,0.02,-0.01,-0.99,0.57,-255.60,-79.80,-93.70,163.79
20:33:37:933,0.03,-0.01,-0.99,0.57,-254.60,-79.00,-93.30,163.06
20:33:38:487,0.03,-0.01,-1.00,0.58,-254.50,-78.60,-92.70,162.83
20:33:39:041,0.02,-0.01,-1.00,0.58,-254.60,-79.70,-93.40,163.19
20:33:39:595,0.02,-0.01,-0.99,0.57,-255.50,-78.70,-91.90,163.22
20:33:40:149,0.03,-0.01,-0.99,0.57,-255.30,-78.60,-92.50,163.21
20:33:40:703,0.03,-0.01,-1.00,0.58,-256.20,-79.00,-91.00,163.46
20:33:41:258,0.02,-0.01,-0.99,0.57,-255.10,-79.90,-93.20,163.45
20:33:41:815,0.02,-0.01,-1.00,0.58,-256.40,-78.80,-94.00,164.10
20:33:42:365,0.02,-0.01,-1.00,0.58,-256.20,-78.60,-92.00,163.59
20:33:42:920,0.02,-0.01,-0.99,0.57,-254.60,-79.50,-93.00,163.09
20:33:43:473,0.03,-0.01,-1.00,0.58,-255.20,-78.80,-93.30,163.34
20:33:44:028,0.02,-0.01,-0.99,0.57,-255.50,-78.50,-91.50,163.11
20:33:44:582,0.02,-0.01,-0.99,0.57,-254.40,-79.20,-90.90,162.54
20:33:45:135,0.02,-0.01,-1.00,0.58,-256.10,-79.20,-93.10,163.84
20:33:45:690,0.02,-0.01,-1.00,0.58,-255.00,-78.40,-92.30,162.98
20:33:46:244,0.02,-0.01,-0.99,0.57,-254.90,-79.20,-93.80,163.35
20:33:46:798,0.02,-0.02,-1.00,0.58,-256.10,-79.80,-93.10,163.93
20:33:47:351,0.02,-0.01,-0.99,0.57,-255.20,-78.80,-93.10,163.30
20:33:47:906,0.02,-0.01,-1.00,0.58,-255.30,-77.80,-91.00,162.80
20:33:48:460,0.02,-0.01,-0.99,0.57,-254.30,-79.20,-91.90,162.67
20:33:49:013,0.02,-0.01,-0.99,0.57,-255.50,-77.70,-93.40,163.34
20:33:49:568,0.02,-0.01,-1.00,0.58,-256.20,-79.70,-91.40,163.65
20:33:50:122,0.03,-0.02,-0.99,0.57,-255.60,-79.50,-90.30,163.10
20:33:50:675,0.02,-0.01,-0.99,0.57,-255.10,-77.80,-93.20,163.11
20:33:51:230,0.02,-0.01,-0.99,0.57,-256.90,-79.70,-93.50,164.41
20:33:51:784,0.02,-0.01,-0.99,0.57,-257.10,-78.90,-91.70,164.05
20:33:52:338,0.03,-0.01,-0.99,0.57,-254.50,-81.30,-93.20,163.37
20:33:52:892,0.02,-0.01,-1.00,0.58,-255.30,-78.30,-92.00,163.07
20:33:53:446,0.02,-0.01,-0.99,0.57,-255.10,-78.60,-91.00,162.82
20:33:54:000,0.03,-0.01,-1.00,0.58,-255.90,-78.70,-92.10,163.46
20:33:54:555,0.02,-0.01,-0.99,0.57,-255.10,-80.00,-91.80,163.20
20:33:55:108,0.02,-0.01,-1.00,0.57,-254.60,-80.10,-92.40,163.07
20:33:55:662,0.02,-0.01,-1.00,0.58,-255.10,-79.80,-92.20,163.24
20:33:56:216,0.02,-0.01,-1.00,0.58,-255.20,-79.30,-93.00,163.37
20:33:56:770,0.02,-0.01,-0.99,0.57,-254.20,-78.90,-91.80,162.55
20:33:57:324,0.02,-0.01,-0.99,0.57,-256.20,-78.90,-92.10,163.65
20:33:57:878,0.02,-0.01,-1.00,0.57,-256.70,-79.20,-92.20,163.98
20:33:58:432,0.02,-0.02,-1.00,0.58,-255.00,-79.30,-92.60,163.19
20:33:58:986,0.02,-0.01,-0.99,0.57,-255.30,-78.50,-92.60,163.21
20:33:59:540,0.03,-0.01,-0.99,0.57,-254.00,-79.10,-92.40,162.59
20:34:00:094,0.02,-0.02,-0.99,0.57,-256.10,-79.10,-89.70,163.19
20:34:00:648,0.02,-0.01,-1.00,0.58,-255.60,-78.30,-90.60,162.96
20:34:01:202,0.02,-0.01,-1.00,0.58,-254.60,-77.80,-95.00,163.20
20:34:01:756,0.02,-0.01,-0.99,0.57,-255.20,-80.80,-92.60,163.53
20:34:02:310,0.02,-0.01,-0.99,0.57,-255.70,-79.20,-89.60,162.98
20:34:02:864,0.02,-0.02,-1.00,0.58,-253.90,-79.30,-94.20,162.92
20:34:03:418,0.03,-0.01,-1.00,0.58,-255.20,-77.60,-91.00,162.72
20:34:03:972,0.02,-0.01,-0.99,0.57,-255.80,-78.50,-93.30,163.61
20:34:04:526,0.03,-0.02,-0.99,0.57,-252.20,-79.90,-92.10,161.73
20:34:05:080,0.02,-0.02,-1.00,0.58,-255.30,-79.10,-94.40,163.65
20:34:05:634,0.02,-0.01,-0.99,0.57,-255.90,-80.30,-92.60,163.82
20:34:06:188,0.02,-0.01,-0.99,0.57,-254.60,-80.10,-93.00,163.18
20:34:06:742,0.02,-0.01,-1.00,0.58,-255.40,-80.10,-92.20,163.45
20:34:07:296,0.02,-0.01,-1.00,0.58,-254.70,-78.70,-91.90,162.80
20:34:07:850,0.02,-0.01,-1.00,0.58,-255.70,-78.70,-91.30,163.21
20:34:08:404,0.02,-0.02,-0.99,0.57,-254.40,-78.60,-92.90,162.82
20:34:08:958,0.02,-0.01,-0.99,0.57,-255.30,-80.40,-94.20,163.82
20:34:09:512,0.02,-0.01,-0.99,0.57,-255.40,-77.40,-91.10,162.81
20:34:10:066,0.02,-0.01,-1.00,0.58,-254.60,-77.90,-93.80,162.98
20:34:10:620,0.02,-0.01,-1.00,0.58,-254.50,-79.00,-90.30,162.45
20:34:11:174,0.02,-0.01,-0.99,0.57,-254.60,-79.80,-92.10,162.96
20:34:11:728,0.02,-0.01,-0.99,0.57,-255.60,-77.80,-91.30,163.01
20:34:12:282,0.02,-0.01,-0.99,0.57,-255.70,-80.00,-92.30,163.61
20:34:12:836,0.03,-0.01,-0.99,0.57,-255.40,-80.40,-93.10,163.67
20:34:13:390,0.02,-0.01,-0.99,0.57,-255.70,-79.10,-93.50,163.69
20:34:13:944,0.03,-0.01,-0.99,0.57,-255.90,-80.20,-92.20,163.73
20:34:14:498,0.02,-0.01,-0.99,0.57,-256.50,-79.30,-92.20,163.89
20:34:15:052,0.02,-0.01,-0.99,0.57,-256.10,-78.60,-93.60,163.84
20:34:15:606,0.02,-0.01,-0.99,0.57,-254.70,-79.30,-92.30,162.97
20:34:16:160,0.02,-0.01,-0.99,0.57,-254.10,-78.60,-91.70,162.43
20:34:16:714,0.02,-0.01,-1.00,0.58,-255.00,-78.80,-92.50,163.09
20:34:17:268,0.03,-0.01,-0.99,0.57,-255.30,-79.90,-93.30,163.57
20:34:17:822,0.02,-0.01,-0.99,0.57,-255.40,-80.50,-94.60,163.97
20:34:18:376,0.02,-0.01,-1.00,0.58,-256.80,-78.00,-92.90,163.97
20:34:18:930,0.02,-0.01,-0.99,0.57,-256.20,-77.80,-93.50,163.74
20:34:19:484,0.02,-0.01,-1.00,0.58,-255.60,-79.00,-92.50,163.43
20:34:20:038,0.02,-0.01,-0.99,0.57,-255.20,-79.90,-92.00,163.27
20:34:20:592,0.02,-0.01,-1.00,0.58,-255.90,-79.60,-93.70,163.91
20:34:21:146,0.03,-0.01,-0.99,0.57,-254.30,-79.60,-92.80,162.91
20:34:21:700,0.03,-0.01,-0.99,0.57,-256.20,-79.30,-93.00,163.89
20:34:22:255,0.02,-0.01,-0.99,0.57,-255.00,-79.00,-92.00,163.02
20:34:22:808,0.02,-0.01,-1.00,0.57,-255.70,-78.30,-94.90,163.83
20:34:23:362,0.02,-0.01,-1.00,0.58,-254.80,-79.50,-92.40,163.08
20:34:23:916,0.02,-0.01,-0.99,0.57,-255.90,-78.90,-93.00,163.67
20:34:24:470,0.02,-0.01,-0.99,0.57,-254.40,-79.90,-92.70,162.99
20:34:25:024,0.03,-0.01,-0.99,0.57,-255.70,-80.20,-91.50,163.49
20:34:25:578,0.02,-0.01,-0.99,0.57,-254.90,-78.70,-93.30,163.17
20:34:26:132,0.02,-0.01,-0.99,0.57,-255.50,-80.00,-92.90,163.62
20:34:26:686,0.03,-0.01,-1.00,0.58,-256.80,-78.30,-93.20,164.08
20:34:27:240,0.03,-0.01,-1.00,0.57,-255.10,-78.60,-91.60,162.94
20:34:27:794,0.02,-0.01,-0.99,0.57,-255.40,-78.50,-92.50,163.25
20:34:28:348,0.03,-0.01,-0.99,0.57,-254.70,-78.80,-94.40,163.29
20:34:28:902,0.02,-0.01,-0.99,0.57,-256.10,-79.40,-91.00,163.48
20:34:29:456,0.02,-0.01,-1.00,0.58,-255.40,-78.60,-90.90,162.96
20:34:30:010,0.02,-0.01,-0.99,0.57,-255.50,-80.10,-92.80,163.61
20:34:30:564,0.02,-0.01,-1.00,0.58,-255.30,-78.20,-90.50,162.77
20:34:31:118,0.03,-0.01,-0.99,0.57,-256.40,-78.60,-93.80,164.03
20:34:31:672,0.02,-0.01,-0.99,0.57,-255.30,-79.70,-92.70,163.43
20:34:32:226,0.02,-0.01,-1.00,0.58,-255.00,-78.40,-93.20,163.15
20:34:32:780,0.02,-0.01,-0.99,0.57,-256.10,-80.60,-91.70,163.80
20:34:33:334,0.02,-0.01,-1.00,0.58,-254.90,-79.40,-93.30,163.28
20:34:33:888,0.01,-0.01,-0.99,0.57,-256.90,-78.50,-92.70,164.07
20:34:34:442,0.02,-0.01,-1.00,0.58,-255.40,-79.60,-92.90,163.50
20:34:34:996,0.02,-0.01,-0.99,0.57,-255.30,-77.80,-91.40,162.88
20:34:35:550,0.03,-0.01,-0.99,0.57,-255.80,-80.40,-91.90,163.65
20:34:36:104,0.02,-0.01,-1.00,0.58,-254.40,-78.40,-90.20,162.28
20:34:36:658,0.02,-0.01,-0.99,0.57,-254.00,-79.60,-91.40,162.49
20:34:37:212,0.02,-0.01,-1.00,0.58,-255.20,-80.00,-93.50,163.57
20:34:37:766,0.02,-0.01,-0.99,0.57,-256.70,-78.30,-91.70,163.74
20:34:38:320,0.03,-0.01,-1.00,0.58,-256.60,-79.10,-92.50,163.97
20:34:38:877,0.02,-0.01,-0.99,0.57,-256.30,-78.80,-92.30,163.73
20:34:39:428,0.02,-0.01,-0.99,0.57,-255.10,-79.40,-89.90,162.75
20:34:39:982,0.02,-0.01,-0.99,0.57,-253.90,-79.00,-92.70,162.58
20:34:40:536,0.03,-0.01,-0.99,0.57,-255.80,-79.50,-92.50,163.62
20:34:41:090,0.02,-0.02,-0.99,0.57,-256.10,-78.90,-90.90,163.38
20:34:41:644,0.02,-0.02,-0.99,0.57,-255.30,-78.30,-91.60,162.99
20:34:42:198,0.02,-0.01,-0.99,0.57,-254.10,-79.90,-93.30,162.95
20:34:42:752,0.02,-0.01,-0.99,0.57,-254.30,-80.00,-92.70,162.95
20:34:43:306,0.02,-0.01,-0.99,0.57,-254.60,-78.80,-91.60,162.71
20:34:43:860,0.03,-0.01,-0.99,0.57,-255.50,-78.40,-91.60,163.11
20:34:44:414,0.02,-0.01,-1.00,0.57,-254.20,-79.30,-91.70,162.60
20:34:44:968,0.03,-0.01,-1.00,0.58,-256.10,-79.80,-91.40,163.61
20:34:45:522,0.03,-0.02,-1.00,0.58,-256.40,-79.40,-92.60,163.93
20:34:46:076,0.03,-0.01,-0.99,0.57,-254.60,-79.60,-92.80,163.06
20:34:46:630,0.03,-0.01,-0.99,0.57,-255.90,-80.30,-92.50,163.80
20:34:47:184,0.02,-0.00,-0.99,0.57,-255.70,-79.90,-91.90,163.52
20:34:47:738,0.02,-0.01,-0.99,0.57,-254.60,-80.50,-90.40,162.76
20:34:48:292,0.02,-0.01,-1.00,0.58,-256.70,-80.00,-90.90,163.87
20:34:48:846,0.02,-0.02,-0.99,0.57,-256.40,-79.60,-93.90,164.21
20:34:49:400,0.02,-0.01,-0.99,0.57,-256.00,-80.30,-92.80,163.91
20:34:49:954,0.02,-0.01,-1.00,0.58,-256.10,-79.90,-92.80,163.89
20:34:50:508,0.03,-0.01,-0.99,0.57,-254.90,-77.80,-93.40,163.04
20:34:51:062,0.03,-0.01,-1.00,0.58,-255.50,-78.70,-92.70,163.37
20:34:51:616,0.02,-0.01,-0.99,0.57,-255.80,-79.90,-95.30,164.22
20:34:52:170,0.02,-0.01,-0.99,0.57,-253.60,-79.30,-94.40,162.80
20:34:52:724,0.02,-0.01,-1.00,0.58,-254.80,-79.80,-94.20,163.47
20:34:53:278,0.02,-0.02,-0.99,0.57,-254.90,-78.70,-92.00,162.92
20:34:53:832,0.02,-0.01,-0.99,0.57,-255.20,-78.10,-94.50,163.46
20:34:54:386,0.02,-0.01,-0.99,0.57,-254.90,-78.80,-90.20,162.60
20:34:54:941,0.02,-0.01,-0.99,0.57,-254.90,-80.40,-94.30,163.64
20:34:55:494,0.02,-0.01,-0.99,0.57,-254.50,-79.10,-90.50,162.50
20:34:56:048,0.02,-0.01,-0.99,0.57,-254.80,-79.00,-93.20,163.15
20:34:56:602,0.02,-0.00,-1.00,0.58,-256.60,-78.60,-92.20,163.83
20:34:57:156,0.02,-0.01,-0.99,0.57,-256.20,-79.90,-92.90,163.96
20:34:57:710,0.02,-0.01,-0.99,0.57,-256.70,-78.40,-94.10,164.21
20:34:58:264,0.02,-0.01,-1.00,0.57,-255.60,-79.90,-93.10,163.69
20:34:58:818,0.02,-0.01,-0.99,0.57,-255.60,-78.10,-92.70,163.32
20:34:59:372,0.03,-0.01,-0.99,0.57,-253.70,-79.00,-92.10,162.36
20:34:59:927,0.02,-0.01,-0.99,0.57,-255.70,-79.10,-90.00,163.03
20:35:00:480,0.02,-0.01,-0.99,0.57,-255.40,-79.50,-94.50,163.79
20:35:01:042,0.02,-0.02,-1.00,0.58,-256.00,-78.90,-92.90,163.70
20:35:01:588,0.02,-0.02,-0.99,0.57,-255.60,-78.20,-92.60,163.32
20:35:02:142,0.02,-0.01,-1.00,0.57,-255.90,-79.20,-93.80,163.87
20:35:02:696,0.02,-0.01,-0.99,0.57,-256.80,-79.00,-91.60,163.89
20:35:03:250,0.02,-0.02,-0.99,0.57,-254.80,-79.10,-97.10,163.92
20:35:03:804,0.02,-0.01,-0.99,0.57,-256.10,-79.10,-92.60,163.73
20:35:04:358,0.02,-0.01,-1.00,0.57,-255.40,-79.00,-93.60,163.54
20:35:04:912,0.02,-0.01,-0.99,0.57,-255.10,-79.40,-90.60,162.88
20:35:05:466,0.03,-0.01,-0.99,0.57,-255.70,-79.70,-91.30,163.37
20:35:06:020,0.02,-0.02,-1.00,0.58,-253.60,-79.40,-90.70,162.12
20:35:06:574,0.02,-0.01,-0.99,0.57,-257.10,-79.80,-92.10,164.27
20:35:07:128,0.02,-0.01,-0.99,0.57,-256.20,-79.80,-93.20,164.00
20:35:07:682,0.02,-0.01,-1.00,0.58,-255.10,-79.90,-91.20,163.07
20:35:08:236,0.02,-0.01,-0.99,0.57,-255.40,-79.60,-92.60,163.44
20:35:08:790,0.02,-0.01,-1.00,0.58,-255.40,-78.30,-91.30,162.99
20:35:09:344,0.03,-0.01,-0.99,0.57,-255.90,-80.30,-94.20,164.12
20:35:09:898,0.03,-0.01,-1.00,0.58,-255.40,-77.60,-92.10,163.03
20:35:10:452,0.02,-0.01,-0.99,0.57,-256.80,-80.00,-92.00,164.12
20:35:11:010,0.02,-0.01,-0.99,0.57,-254.60,-79.80,-93.60,163.25
20:35:11:560,0.02,-0.01,-0.99,0.57,-254.70,-79.60,-92.90,163.13
20:35:12:114,0.02,-0.01,-0.99,0.57,-255.30,-78.80,-93.50,163.43
20:35:12:668,0.03,-0.02,-0.99,0.57,-255.50,-80.10,-94.10,163.86
20:35:13:222,0.02,-0.01,-1.00,0.57,-256.20,-81.30,-93.20,164.25
20:35:13:776,0.02,-0.01,-0.99,0.57,-254.80,-79.90,-93.60,163.37
20:35:14:330,0.02,-0.01,-0.99,0.57,-255.80,-79.70,-93.40,163.82
20:35:14:884,0.02,-0.02,-0.99,0.57,-255.30,-79.60,-92.90,163.45
20:35:15:439,0.02,-0.01,-0.99,0.57,-254.70,-79.00,-93.30,163.11
20:35:15:992,0.02,-0.01,-1.00,0.58,-255.10,-80.80,-95.10,163.96
20:35:16:546,0.02,-0.01,-0.99,0.57,-254.60,-79.40,-91.40,162.77
20:35:17:101,0.03,-0.01,-1.00,0.58,-255.70,-79.30,-93.10,163.64
20:35:17:655,0.02,-0.01,-0.99,0.57,-256.20,-79.20,-93.10,163.89
20:35:18:209,0.03,-0.01,-0.99,0.57,-255.30,-80.10,-91.10,163.19
20:35:18:763,0.02,-0.01,-0.99,0.57,-255.60,-79.00,-92.40,163.41
20:35:19:316,0.02,-0.01,-1.00,0.58,-253.90,-80.50,-95.30,163.33
20:35:19:871,0.02,-0.01,-1.00,0.58,-255.00,-79.60,-93.50,163.40
20:35:20:425,0.02,-0.01,-1.00,0.57,-255.60,-78.80,-94.00,163.68
20:35:20:979,0.02,-0.02,-1.00,0.58,-255.60,-79.20,-92.00,163.37
20:35:21:533,0.02,-0.01,-0.99,0.57,-255.70,-80.60,-91.70,163.59
20:35:22:087,0.02,-0.01,-1.00,0.58,-256.50,-78.60,-93.20,163.97
20:35:22:641,0.11,-0.04,-0.99,0.57,-253.80,-79.30,-95.50,163.12
20:35:23:193,0.05,0.01,-1.03,0.59,-251.30,-80.10,-97.10,162.27
20:35:23:747,0.05,0.13,-0.99,0.58,-254.10,-82.20,-96.30,163.91
20:35:24:855,Åµí™ör Çj¬ r Çj ¢r¢Çä≤¢r∫¬Rj¸-0.17,0.19,-0.99,0.59,-254.20,-87.10,-94.50,164.45
20:35:25:410,-0.20,0.57,-0.74,0.55,-252.20,-100.00,-97.90,166.52
